ID,CC_1,CC_2,CC_3,CC_4,CC_5,CC_6,CC_7,CC_8,CC_9,CC_10,CC_11,CC_12,CC_13,CC_14,CC_15,CC_16,CC_17,CC_18,CC_19,CC_20,CC_21,CC_22,CC_23,CC_24,CC_25,CC_26,CC_27,CC_28,CC_29,CC_30,CC_31,CC_32,CC_33,CC_34,CC_35,CC_36,CC_37,CC_38,CC_39,CC_40,CC_41,CC_42,CC_43,CC_44,CC_45,CC_46,CC_47,CC_48,CC_49,CC_50,CC_51,CC_52,CC_53,CC_54,CC_55,CC_56,CC_57,CC_58,CC_59,CC_60,CC_61,CC_62,CC_63,CC_64,CC_65,CC_66,CC_67,CC_68,CC_69,CC_70
s0533_re_88,-0.024018461559559195,0.03417461286510773,-0.05156402164428525,0.024536362440619693,-0.0711051715062168,0.01315110016791233,-0.06916087609976333,-0.025807272177359775,-0.0541613545084848,-0.03557349930443532,-0.060602564863336185,-0.028620252372875934,-0.028210401461783264,-0.03542851145119161,0.009358739433571527,0.0018581818811995523,0.01273102510684731,0.02827429772748006,0.03454635821623604,0.01824688222979684,0.029767866734952454,0.026292573536040448,0.007114647757681154,0.011171538369675185,0.009054924649234191,-0.00725511664354096,-0.007623407385193451,-0.006783974777628622,-0.018286024599132263,-0.017978887856054757,-0.011955609289555611,-0.014131648601331509,-0.009893552638313884,-0.0006808004535777698,0.001807136617971295,0.0038116666269805686,0.009413092079381883,0.0091834027638035,0.006656204749872478,0.007923671965487692,0.0058483398158644334,0.002189917917201611,0.0015528059601860912,-0.00013320843418030415,-0.0028279239889174215,-0.0032267573005325886,-0.0033333538626484564,-0.004533349409122902,-0.0033248787164100197,-0.0020859212960666514,-0.0023001792199783782,-0.0006230410128104045,0.0009271726413835781,0.0008602624872706654,0.0016235236354772463,0.0021022005320333473,0.001186197586968967,0.0009387110699772663,0.0009666904788004579,0.00031570777934197537,0.00023860185333149744,0.0001930140076641638,1.563418501026958e-05,0.0001002451081329317,-5.966772131824547e-05,-0.000241219541228071,-0.0002661946074333899,-0.000348253044826872,-0.00033289984950578174,-0.0004450266925812219
s0533_re_89,-0.02299526079253577,0.032488692157935574,-0.046586069740665634,0.02442445884886821,-0.06601014562164557,0.014445914860632483,-0.06906855682753174,-0.022520832974029834,-0.054858339463815714,-0.037322888697887635,-0.06233332970845305,-0.02916203258812577,-0.03901514061645633,-0.03663911006840451,0.0039934819596597546,-0.00945823018416883,0.010583824129075563,0.026803023736416184,0.027683154396307048,0.019674857353404122,0.03654235694127488,0.02371087630577375,0.011785318206621782,0.020499764181206144,0.009501999939215189,-0.0032215770592930915,0.001116745327529916,-0.006166228748308464,-0.01746097209538961,-0.013337986146652017,-0.014215566031476497,-0.01903609111480287,-0.011258610308193851,-0.0058330375594121886,-0.005573683119332715,0.0018359037799099821,0.006820507776268432,0.005785829738621958,0.00846402289030211,0.00971208239339141,0.005853036161324307,0.005203354914377829,0.00489251011129542,0.0009983729092857122,-0.0003250812895983933,-0.0007488569007699839,-0.003068276440606332,-0.003841025993763319,-0.0030447593322861224,-0.0036142091662348026,-0.0032935125090785052,-0.0016752809815365694,-0.0012156362003588122,-0.00026913021408290816,0.0011259348776917557,0.001089451259825971,0.0012839071569796297,0.0017718628616998004,0.001102818864756084,0.000866084023121664,0.0008829275353167179,0.00028517187843729374,0.00038213290923583835,0.000381657490987658,0.00016001824067570094,0.00017246687760298496,4.714302423226158e-05,-0.00018728406608890333,-1.857126794975776e-05,-5.041272949044634e-05
s0534_re_1,93.17482840783543,-94.64472406250171,182.84518872483818,-91.39176002012039,173.21862294272606,-84.56935372894057,157.42295418085084,-75.27120583521872,136.12464659210244,-63.388512445614246,110.74387736506444,-49.61359396029675,82.18721233826085,-34.672639326563356,51.943314233083136,-19.198166357993756,21.447301261434845,-3.96126804756647,-7.8733329440102295,10.331636721603886,-34.64666565959945,23.05214557935498,-57.69829218444355,33.66356435083858,-76.11497384135762,41.78880717188681,-89.30058689666707,47.22312889498098,-97.03373905801145,49.94311531860713,-99.46338728674995,50.111492348692664,-97.09342416863464,48.04593853529094,-90.71699688981337,44.192127787796274,-81.33289856704586,39.068631627784725,-70.03945385216159,33.218649148020134,-57.92152692966255,27.155909129303758,-45.951046442610846,21.320005355218786,-34.90535217805306,16.046068843532264,-25.31986771669517,11.548032786964736,-17.47698647355686,7.920642373895588,-11.426245084581598,5.15605284690152,-7.034223191075167,3.1682365352114688,-4.046634549662798,1.8251696377632467,-2.1535084062272323,0.9769518532933387,-1.045815053035278,0.4799805859279996,-0.45453113970875,0.21289234873753493,-0.17160634853444237,0.08307622940918048,-0.05369363288015079,0.027362380559700174,-0.012591094153268756,0.007069405653594885,-0.0017285988589706032,0.0011601555399742523
s0534_re_2,-0.02215877616627045,0.043276445294348743,-0.04129001366410792,0.041115275465784244,-0.043182026276488886,0.04782040840480844,-0.03306315238495623,0.0362785119740306,-0.013029460517311622,0.01098627552600411,-0.015204733907291464,-0.0018044399068282303,-0.026137648761522966,-0.008741970614270454,-0.002250419236102242,-0.0110071371528729,0.02732895481934041,0.012019154612991351,0.020678080282017213,0.017842018460679034,-0.0003169732018106576,-0.017805423953140068,-0.01785383585142721,-0.028907136258544776,-0.01883797825046002,0.004367442713947058,0.010263689505173692,0.02431924132922842,0.027443035389483412,0.01066911855516969,-0.0014793018002868224,-0.013154122266605884,-0.024695776368297163,-0.019592980926265054,-0.008092315149024532,0.0014684313095640826,0.014096691112636438,0.019224842563600568,0.013661666962018537,0.00721374832563702,-0.0028779892052810435,-0.013275975943528607,-0.015138598347986483,-0.012106249650419204,-0.0056488058579013236,0.004841119159906019,0.012345052397810292,0.01384538127796277,0.011003883999702799,0.0027116503341907505,-0.006529432075295154,-0.011660082974546175,-0.012003782626717498,-0.007569323948606857,0.0013180667021038546,0.00819599935749671,0.012177907091960847,0.010609056677538729,0.004685123824443139,-0.002816874614574004,-0.007549228167970345,-0.009470410032235975,-0.005434643476458708,-0.0002306658381225698,0.006248601057692352,0.009168768525537925,0.00990587938062956,0.005363112523431379,0.0022508184678109505,-0.0031684050561154105
s0534_re_3,0.003123234532965986,-0.0032601244108349916,0.007287789329198973,-0.00649754012780486,0.004701105472850496,0.010537272234086553,-0.0016314484873900877,0.019612990263602147,-0.0026910935181462467,-0.005566730185566932,-0.0020264842623676617,-0.02885016825196188,-0.009324552223123948,-0.00776062862327287,-0.005075415632299593,0.024531149152222896,0.020253168344717385,0.021119498960840193,0.01919784280678194,-0.01026392089995835,-0.019605737628491333,-0.02561707959911243,-0.027398737438549908,-0.0040474897742228426,0.013198233279062074,0.02256910137456043,0.028423057764550536,0.013834130271402496,-0.003822169490424572,-0.015804352301559924,-0.023530788747451147,-0.018041045010981884,-0.003785609880093825,0.007480749639077816,0.017811410850521365,0.018146330388952945,0.009751592229191516,-7.295009161974765e-05,-0.011382778389042916,-0.0164568417044255,-0.013093013720405522,-0.004950166241016826,0.006325364604888817,0.013753249269841608,0.014230499627045307,0.007918112296800997,-0.0023963100226634545,-0.010783762270906029,-0.013441080094238294,-0.009083480767465485,-0.0008457764075509261,0.007215631082372273,0.011055684282731345,0.009439735651148704,0.002603814076158854,-0.004463572876499283,-0.009335044593217483,-0.009012445924333392,-0.004851566151827547,0.0017912382750528096,0.006106438604305571,0.007645799173472126,0.0043758482894935375,-0.00017507759769466258,-0.005466936281843983,-0.006656351100305969,-0.006633066380436022,-0.0018553610651561834,0.000774034868625914,0.0044056526606189635
s0534_re_4,0.0026160297589272897,-0.00446025079789923,0.007138441643988156,-0.006882954160520579,0.004641691412963835,0.009194997914221984,-0.0011945456890189424,0.019449419929128742,-0.0022547532762430033,-0.003399112867906452,-0.0013331842492818984,-0.027199002875437975,-0.0078002913284133495,-0.010030755515401257,-0.006195733634075529,0.02287515732665066,0.017216575778183998,0.022886058334523805,0.0214820580352214,-0.0070161409678618685,-0.01427265030585549,-0.0254428596284628,-0.02993540480519242,-0.008137285575558907,0.00666654260870475,0.020629435029651564,0.03083463798668023,0.01875158321806206,0.0033712894577357564,-0.011341980679739969,-0.02414132700418625,-0.020965722849940714,-0.010173974645323533,0.002509182990379798,0.01643923477365523,0.019243978601389967,0.014536931674691217,0.005409035665309057,-0.00774412428339455,-0.015278723321674077,-0.015482469042459033,-0.010234806424496633,0.0011004238779165146,0.010485469825955674,0.014694524409908118,0.012958589276293897,0.0037601830399173076,-0.005906276130817992,-0.01280803255349951,-0.013592107483440563,-0.007041290769663021,0.001633294839620622,0.009179686672866042,0.01206430418739666,0.00804606693834618,0.0008923728539878743,-0.006868002332236291,-0.010553559802341171,-0.00951015021269248,-0.004080650526297476,0.002360681414406594,0.007186873498478925,0.007332118623865446,0.0041551814050469925,-0.0022077437353749804,-0.006547179243981174,-0.009053260722105315,-0.0068488177586287224,-0.00399896938246567,0.0009461596610991285
s0534_re_5,0.0019809987367675366,-0.0037622995248689306,0.00647510100338244,-0.00690746560117366,0.004172858220408181,0.007689483836740691,-0.0014500316905061879,0.019763196112031086,-0.003841329521570924,0.002969457682225503,-0.002883026546810538,-0.02432534531173536,-0.006500856694718589,-0.019176969467913262,-0.008644639420896874,0.01429724218659412,0.00856136859077874,0.028116046166571197,0.023251781969690823,0.005442640832526406,0.0016864348332079184,-0.022230650676336585,-0.028802722452590652,-0.019724930898017738,-0.014105165150230112,0.009191974007300721,0.023169479439835206,0.02422356205055532,0.022122209011115855,0.004856453800869347,-0.012245039069814175,-0.019247489845959066,-0.023063322130765118,-0.013567045842674857,0.00047813342685875125,0.010695727415712687,0.01871851936103894,0.01704215563132568,0.008465757104282762,-0.0012525730297415097,-0.011870153568502465,-0.01579360776627837,-0.013444790676591373,-0.006164015028202495,0.004444168972262496,0.012133520147229715,0.014630208075887116,0.010767242211553705,0.0022053291171678685,-0.007007869965628964,-0.012751364823087545,-0.012618563947739043,-0.006349679027599936,0.0018960045828866883,0.009507504298916608,0.011451371514983376,0.008838102067305896,0.0020718014727456715,-0.004796249087158127,-0.009639522767856054,-0.008995514236682484,-0.005514801981184845,0.0015213459456973413,0.005920610009095105,0.008792278285945474,0.005952787815430593,0.0026149812756052046,-0.003775490781037584,-0.005171092762444309,-0.00744009238023429
s0534_re_6,0.0035095158850033466,-0.003518637591095936,0.0063950607246951495,-0.006711120076332809,0.004591979340149705,0.009158381658311579,-0.0029886678516183466,0.018144012707762808,-0.0051373407279199515,-0.005229895736147348,-0.002466032038703423,-0.02669945596698598,-0.005004375591886371,-0.005834405346952038,-0.0015896775802109323,0.025451965454962075,0.016548700494551354,0.01815594083501606,0.01365797865014942,-0.015405578803360317,-0.019093766080730455,-0.02526086006515277,-0.02332000520538344,0.0013267003713141347,0.015408491156071185,0.024291995980531556,0.027055038115444536,0.009254211009893726,-0.007347195498666071,-0.018897370450832052,-0.024969899838954115,-0.015249711129260225,-0.00036371715257265834,0.011302176971934027,0.020306056163955734,0.016898768174777486,0.006680442230544343,-0.004177441911642789,-0.014580849196121508,-0.016446828868459485,-0.010816120598971217,-0.0016233566849215377,0.009510656646778394,0.014735909746888735,0.01307953884997801,0.005303399632176548,-0.0054548938012805685,-0.012503678127612041,-0.01334451512006956,-0.007399332847101145,0.0018874781498036716,0.009431279193576734,0.012048562794171777,0.008784162661290479,0.0003759058919151174,-0.006871597963769081,-0.01094448894819196,-0.00843407374265388,-0.0027521981766487603,0.004257216656869611,0.008020081635583503,0.008254925681685074,0.003098811268162396,-0.001997649000353114,-0.007127737547682083,-0.006986218118796701,-0.005595944123629733,0.00033205112041032736,0.0029396708533986037,0.0064482710397864304
s0534_re_7,0.001938959275459832,-0.004676575262915821,0.007182662507407622,-0.007395630960031594,0.005732246409671629,0.008852285645365833,-0.0008954151922160761,0.02112438082391829,-0.003577342391163326,-0.0006730064597812414,-0.003053379002575604,-0.027806652096901713,-0.007671412253606181,-0.013324689726215578,-0.006013935369287842,0.02162361531712266,0.015740254739851276,0.02588142844622153,0.022227995387414413,-0.004447103765030896,-0.010521758424550992,-0.02631032556607159,-0.030242055244912705,-0.010490166065150122,0.002113110906583136,0.01953732940010155,0.030171027410122363,0.02012396717632911,0.00792852881890469,-0.008757495350250822,-0.022776634133138615,-0.02119846686847692,-0.0133359398226098,-0.00040570320410276956,0.01407760253136262,0.018455872900788064,0.016077422769339263,0.00789576764893463,-0.004879422756068153,-0.01302062671741631,-0.015937629913922155,-0.012203308035662722,-0.0016473995500080902,0.008083498118169441,0.014294878110696992,0.013605797777692264,0.006155352560516147,-0.00322340462385609,-0.011200618915426848,-0.013374644889830424,-0.00922495522662453,-0.0010328955135308318,0.0071652615203888215,0.011307576721451862,0.009531835319158157,0.0032372801851355613,-0.004563701093086845,-0.00955031563025421,-0.01012759854658264,-0.005963927114314878,0.0002049131186791704,0.005583856448006752,0.00730463267464496,0.005206082932950134,0.0001490130237200785,-0.00490893786741458,-0.008426168184120775,-0.007746827956968616,-0.005226497174596366,-0.000941956781461434
s0534_re_8,-0.0038378557131168046,-0.01545099729608857,-0.00689821887631192,-0.027408778249879126,-0.027544691065178768,-0.030280944820020462,-0.05449218985714577,-0.03733476105594665,-0.05746056943822059,-0.05663626162049132,-0.03870353412094152,-0.05473695979374887,-0.028581641079112777,-0.014917091334701846,-0.014290959320427643,0.01805144165262319,0.0193911518537852,0.024289730454819983,0.0403750735314924,0.027726487063679618,0.027790286664912824,0.027212708439394603,0.011575182543276668,0.01085247359772359,0.004412498014775541,-0.007218810070239191,-0.007808316677092552,-0.014820910090106533,-0.01932749739297603,-0.01641859274842987,-0.01689625833746318,-0.01332691798752349,-0.00629682324235575,-0.0022866577329702,0.0032131097976130043,0.007927339125794129,0.00849424945660093,0.009751386431656461,0.008829014035545492,0.006892804127407915,0.005620888029657677,0.002422995568976098,0.0005156814240846308,-0.0011524665688472568,-0.0032406004246992646,-0.0036584310926299534,-0.004123781566201249,-0.00410183361782615,-0.003292688245749069,-0.0024413423539117038,-0.0010994124631574223,-9.943235129201966e-05,0.000610010757277055,0.0013555887385915135,0.0016745833481932354,0.0016187380735270384,0.001426438663472153,0.0010911947739308393,0.0007220063997031431,0.00039395552901715927,0.0002952703930461631,1.540583636186695e-05,-0.00010446870570812567,-2.495439855297892e-05,-0.00010080727776885268,-0.0004023264162943656,-0.0004278013305588189,-0.0004601133290545526,-0.00035662029530744195,-0.0003869052702314405
s0534_re_9,-0.022408900895327932,0.04568694322479055,-0.04285517952869109,0.04455757303230191,-0.04493067461534259,0.05075072444719385,-0.031296594635023225,0.03436089004163003,-0.009910961804331075,0.008285459680753319,-0.01836189042889545,-0.0015337662689862879,-0.024073828156099156,-0.013389885315017447,0.010096296258897889,-0.007031727008424619,0.02875624691819925,0.02260303919666261,0.014595497357792678,0.008432152517013592,-0.004184335419183082,-0.02873108249991091,-0.023467986997536095,-0.016648092047873424,-0.010789579752601398,0.016106625974747355,0.026021496953695267,0.021254972135251703,0.017633054488801734,0.000895522829809738,-0.018000026299612726,-0.02087328405673084,-0.018313582299327853,-0.010218258194196387,0.005686554256177899,0.015999871486843027,0.01701900677356423,0.01427024285129091,0.005269501266646137,-0.007122825487732114,-0.013782477867128246,-0.014754735237135337,-0.011147070808351228,-0.0007823200184563346,0.00893074566272712,0.013417806416980161,0.013530209361690358,0.0065823007405932795,-0.00380498115104962,-0.01057390731396493,-0.012793440210125745,-0.009897216048212051,-0.001339294591114737,0.006360890372699579,0.010737123246438824,0.010118713492375152,0.004718125603811896,-0.0030291100245691195,-0.008321169427440484,-0.010389428574712792,-0.006752519009300233,-0.0013263374377894149,0.0045501596000743156,0.007056720139421222,0.006901494035715448,0.0019036328086112606,-0.002241509155122808,-0.006759309211738378,-0.006904253646156965,-0.006665453840325213
s0534_re_10,0.0026757118425145294,-0.0035769296685673325,0.007683873083706988,-0.006958291970706147,0.004525380736282579,0.009905496578560088,-0.0013606661095492806,0.020307931768562385,-0.002220398620704296,-0.004792127246185786,-0.002054580764510919,-0.028555706838021794,-0.009619700358553807,-0.008707123597228372,-0.005494519970599227,0.02474526832453272,0.019716203695881455,0.02195965776976961,0.020581788416236937,-0.010120044618727796,-0.017936026688007572,-0.026590111666718062,-0.02876703677508069,-0.005335113563455435,0.011164813569706555,0.022922900449015734,0.030325127034609368,0.015551125845201364,-0.0017853372579288752,-0.01512729433564551,-0.025087411247778732,-0.019069323590371404,-0.00537244313226501,0.006464937847605657,0.018372960290178625,0.019094705181559833,0.011124622920932106,0.0010966493981170553,-0.01110144139441306,-0.016914018133967767,-0.014057039420101343,-0.006131496081808779,0.005471563619046094,0.013410500470061043,0.014660072326615552,0.009400933780504439,-0.0008426849200677409,-0.009986540781769727,-0.013851328181877318,-0.010859332231840811,-0.0026673169060880257,0.006346948506324583,0.011383078686748383,0.010845468315900985,0.004235959831674227,-0.003529265209535339,-0.009534217894161992,-0.010098373850442946,-0.0065876225766015395,0.00048825860170534846,0.005840947332292371,0.008317997873926822,0.005429590505510546,0.0008554750913632678,-0.005275289675494081,-0.00733276415459804,-0.00790760121847414,-0.003290315201192512,-0.0006105628324811701,0.004110195808468164
s0534_re_11,0.0038690685962499043,-0.004073128626483635,0.007377141053226776,-0.0065606057984301065,0.004643399768406152,0.010285621647067703,-0.0015077645269922547,0.019826243845495035,-0.0022832858125250957,-0.004593314554626703,-0.002108448537713954,-0.028181579565034053,-0.008989161452652775,-0.009091152519766627,-0.005401221232419537,0.024327163113007685,0.018598112734631876,0.022258201722106102,0.02087342528902667,-0.009334628387087424,-0.01679441060380019,-0.026350653478495266,-0.02911974059246497,-0.005824515678756497,0.010052931308906443,0.022472954255767535,0.03032149481684261,0.01587379440668018,-0.00040190431398521193,-0.014068043302779429,-0.024830678811003887,-0.01936122716803734,-0.0065553765256526385,0.005553410916819143,0.01781072105147875,0.018937154350843574,0.012109328023934213,0.00213154062207048,-0.010149068570215037,-0.016275686786842516,-0.014522026186104384,-0.0074175085499112395,0.004198806623819451,0.012783946210411018,0.014948070965773106,0.010458677873488219,0.0003794112971045212,-0.008993495200731224,-0.013856362243471688,-0.011817000610195184,-0.003997280818945613,0.005195918542964166,0.011317915284916484,0.011390490995544652,0.005138265529117239,-0.0024102263249655698,-0.009047545857876557,-0.010503104046071464,-0.0074527431595273405,-0.0006472763935628788,0.005062940740991826,0.008177821463798926,0.0060553425883932135,0.0017626384433675926,-0.004595818549005103,-0.007337615427521324,-0.00850568899018294,-0.004321154654921127,-0.0013429069913630087,0.0034322857987120446
s0534_re_12,0.003108793106910108,-0.004855850967981197,0.0066289241011330624,-0.007044424936000444,0.004022199932012372,0.010777167625230993,-0.0035760059644976373,0.01732949040968238,-0.004312708769641328,-0.011220533472144295,-0.002859253911755549,-0.02826806078760193,-0.008508162881745,0.0008829015617824422,-0.00039430332770154486,0.028375251119508428,0.021604346272854135,0.011340093948753694,0.008209582276204861,-0.021216617692990124,-0.028237535956287595,-0.021673658787797215,-0.01573668134256942,0.009779245125560642,0.025694591075007173,0.02416871883466032,0.018371520004906917,-0.001461411003134012,-0.020095722274518488,-0.02299241904162748,-0.018929976917827794,-0.005542420457456376,0.01147949998848515,0.01803765138531375,0.018053234710453232,0.00904100857070846,-0.0051495656467467725,-0.0140685941638329,-0.01686742340034732,-0.011889066221909165,-0.00028449860601021407,0.010086996350764583,0.015115217724852638,0.012746988032931759,0.003534830803421518,-0.0068516780071003315,-0.013442518689352348,-0.012660675707170003,-0.005179597826070943,0.0046552512387411605,0.011688210332533864,0.01188565460259833,0.005925933651715985,-0.0022616183571374966,-0.008872580844197358,-0.01002422304301947,-0.005725893016904862,0.0016143142663417687,0.007475659810600852,0.009443970011908238,0.006278940704622627,0.0009282308542258032,-0.004484826980369971,-0.006526982176200707,-0.004721795753801225,0.0001592069402323662,0.004646136058475607,0.0076177682760359125,0.0063676968729198405,0.004102833848459084
s0534_re_13,0.0024777631294883285,-0.004979244003655513,0.007059169783646239,-0.007216335269222812,0.004368783695986892,0.010969021260107042,-0.0015048081935594877,0.020521284005935322,-0.0023674467277090836,-0.006928968158889172,-0.0026450668414999623,-0.03044102455310758,-0.010839538174341953,-0.0074486182229281895,-0.005127902447158735,0.026385892075576088,0.02245840834492941,0.020591293884366518,0.019359540809625164,-0.012499221272682309,-0.022509692257480778,-0.02650619231859091,-0.027105147068880883,-0.0023877085265255277,0.016331401806526768,0.02460790871726295,0.028285913970540203,0.011756718096166937,-0.007219551263448326,-0.0180891844851202,-0.024543067038114944,-0.01682106414191998,-0.0009655844716651929,0.010054748528088214,0.019286724438597865,0.01789626379356246,0.0076819820911308975,-0.0032397666951231954,-0.013788309665467383,-0.017408958841211474,-0.011678753188272653,-0.0019797472717921843,0.009295228554195229,0.015412234187479933,0.013358244844408907,0.005166464249849003,-0.005588657177576647,-0.01267753188692692,-0.01323276504798213,-0.007185027164677304,0.0022304264083872613,0.009824873062913294,0.011722737772458797,0.007956567376614546,0.00010032373226211913,-0.0067972064631608015,-0.010477193960141962,-0.007839937856615959,-0.0025371985187285727,0.004298998036095813,0.007697164112533749,0.007797571763207718,0.0029462458132677254,-0.0019857279468206445,-0.006882219084253385,-0.006727964245943653,-0.005219622133828379,0.0006725191106177647,0.0028453841478024403,0.005960093521982438
s0534_re_14,0.0020840153831649037,-0.004336975719563834,0.007397321631570331,-0.006591483567442593,0.00434446182367505,0.01084309512520339,-0.0014661817619466891,0.020756285031288128,-0.0010727171811133179,-0.002885653626849223,-0.0002563580006290141,-0.0279579186372594,-0.010373785247608791,-0.011764961568215306,-0.010318132758074385,0.020821822529120265,0.016877969373098087,0.02415876772551552,0.02633173425151039,-0.0017373740742350485,-0.010405679093243197,-0.02352338320379416,-0.032344230207474525,-0.013627764376706023,0.0006719973391893235,0.01641955308130158,0.03040123489874148,0.022351866723903057,0.009230407699088974,-0.005271935422667334,-0.021241889559931677,-0.022218816514518718,-0.014302315972919475,-0.0035272534635067835,0.011409293003430847,0.018275122085965812,0.016874412711930183,0.01072122350500186,-0.002056042383989252,-0.011956838930196076,-0.015775899798861074,-0.013875661982752677,-0.004633094532948255,0.005803393287339198,0.013063455403344793,0.014683151768191483,0.008939026607304095,-0.0005615050139066103,-0.009602731145714038,-0.01370884839364171,-0.0109343967298781,-0.00351059972832053,0.005313433866620395,0.01078541509237036,0.010437843391725144,0.005313431614719902,-0.002517143637296488,-0.008611287255393866,-0.010042229048362527,-0.00735570778579249,-0.001776413972938351,0.003940656937782561,0.0070410419546703676,0.006139792777837999,0.0018407098321116542,-0.0034036734237103137,-0.0071645648471728544,-0.008178662770167594,-0.0063235453513422425,-0.0027356818176186345
s0534_re_15,0.0022724644266371714,-0.003883974042593798,0.006932992687074769,-0.005794566552104656,0.0037063660042136195,0.01183351008561259,-0.001743473470033197,0.020019196563074906,0.0005434282703676325,-0.006339872963338039,0.0002334799097156705,-0.028379022244647358,-0.01363692084557601,-0.008680086262121064,-0.010683259208306886,0.020479678524674454,0.021753408473481197,0.021246004288529276,0.026025625955174235,-0.0011536078770619082,-0.015879883159655606,-0.022340857771868103,-0.031122809608463833,-0.013665340997092794,0.005815801550480744,0.017238617203567567,0.029168605120271748,0.02184266409116228,0.004921951612369574,-0.007967578814308866,-0.02037253671310041,-0.022034378024528675,-0.011446094939538411,-0.00011936179373510679,0.01161513331948404,0.01883286727987273,0.015249040832335943,0.007538264103931493,-0.0034604751810053246,-0.013717822889640246,-0.0153296563117796,-0.011492997300617694,-0.001862483684828485,0.008428213449118338,0.013595311944218532,0.013115936337470682,0.005940636417228403,-0.003915199589140029,-0.011160321195052359,-0.012736511333799983,-0.008092947605395705,6.224899817524583e-05,0.0072798339992256956,0.010718679873573191,0.008163512945107046,0.002190694555430167,-0.0046905837438099415,-0.009053213312521019,-0.008892765931080732,-0.004733485062900108,0.0006668468825459868,0.005361353482858244,0.006456359982126676,0.004320330661098597,-0.0004903016466577917,-0.0047263810147683315,-0.007643144388950235,-0.006736432677650896,-0.004511836829913043,-0.000507890674993977
s0534_re_16,0.0020131632598219475,-0.0024945522370991915,0.007101291581557604,-0.0059871947355725616,0.003623255703653903,0.01060806325697073,-0.0012108508557863661,0.019878471809195736,0.000576677551010661,-0.003645197321466526,0.0002513172164678292,-0.0264297674098487,-0.011898095347640655,-0.010604919612737618,-0.01121024174212273,0.019744927063179544,0.018103795030970923,0.022589990568273384,0.027278464396501674,-0.0008596171923598041,-0.011238291776610733,-0.021527457439025767,-0.032927435432231165,-0.015099760411892772,0.0006719525516471849,0.014913449399228082,0.030021290261397812,0.02326485056200474,0.009476307544333151,-0.0037061297778819145,-0.019823961157637637,-0.022449714964363494,-0.014936937148931753,-0.005055719071321179,0.00981599579948289,0.017958033146166348,0.016991959281374605,0.011780161765851067,-0.0003150466235280443,-0.011254465368656524,-0.015531317752013867,-0.014365635854532474,-0.005985723087427211,0.004760688829396511,0.012373414128729833,0.015076505712712098,0.009785452376747933,0.00046774142060986896,-0.008438679173812705,-0.013710994228286463,-0.011577927050713631,-0.004411399938489326,0.004124066424994322,0.010132315303966627,0.01077059122801653,0.006222711016636921,-0.0010769944905755014,-0.0076713752592227616,-0.010255398553841184,-0.008366417233844443,-0.002802145137552284,0.00317480101827031,0.006939132358261665,0.0065171368732327385,0.0029014505647048496,-0.002427217416789085,-0.0065764053548790745,-0.008516363851672617,-0.006662944871825101,-0.0035071216498662123
s0534_re_17,-0.002332488874343471,-0.017813643153814503,-0.008228873898858452,-0.029434513377894,-0.03149383817335182,-0.030333028217629798,-0.05743127969051807,-0.04081997891415082,-0.05471648829367668,-0.061114351117228405,-0.0361943122724249,-0.04767472508036416,-0.027899963581643702,-0.00255455520586844,-0.005032092749002483,0.02208989743108386,0.032483900282914015,0.02544973485077304,0.038158593257415045,0.02998490945405088,0.018968781720581477,0.021085762352943013,0.008842207536584145,0.0006292952531940798,-0.0007867603671215224,-0.011547521007231092,-0.016436644898514496,-0.016063074490756286,-0.01973284237796289,-0.01649089015893032,-0.009916909364863991,-0.00659954843133234,0.0003123967279014675,0.005852607952545226,0.007647498142662134,0.010263250656601391,0.009596902203439351,0.007570613745252485,0.006462634202863593,0.003500054374454807,0.0009901909735213835,-0.0006860988463140028,-0.0025947392239932883,-0.003637523831122502,-0.0043208353603830935,-0.004205755753356853,-0.003455701942608863,-0.002700175178864706,-0.001310021873875975,-9.92724024389674e-05,0.0007809359439370729,0.0015152084041433892,0.0017562561700914668,0.0017109169220231315,0.0013774084678248135,0.0010040695732688976,0.0006632101856871299,0.00027866867857775343,0.000128161072926219,-1.3663539526722136e-05,-9.024265359478354e-05,-0.0002613014447845965,-0.00040907163508132694,-0.0005363699271026685,-0.0004893458227615768,-0.0005122464922269593,-0.000413308330428634,-0.00043010148501368157,-0.0003277076661649159,-0.00026835974119465727
